accidentNumber,eventDate,city,state,latitude,longitude,injuryServerity,model,fatalNum,seriousNum,minorNum,uninjuredNum
MIA02LA097,05/22/2002,Sarasota,FL,27.395277,-82.554167,Non-Fatal,206H,0,0,0,1
MIA02FA098,05/22/2002,Mobile,AZ,33.108611,-112.280556,Fatal(1),G120A,1,0,0,0
LAX02LA171,05/22/2002,Mohave Valley,AZ,34.8875,-114.616111,Non-Fatal,206,0,0,0,1
LAX02FA173,05/22/2002,Mammoth Lakes,CA,37.616389,-119.000556,Fatal(2),R22 Beta,2,0,0,0
FTW02LA159,05/22/2002,Glen Rose,TX,32.244722,-97.726111,Non-Fatal,172N,0,0,0,2
DEN02LA045,05/22/2002,Cedar City,UT,37.701111,-113.097222,Non-Fatal,172K,0,0,0,3
ATL02LA102,05/21/2002,Marion,AL,34.119167,-87.985833,Non-Fatal,47G,0,0,0,1
ANC02LA037,05/21/2002,SOLDOTNA,AK,60.476111,-151.0325,Non-Fatal,PA-12,0,0,0,1
SEA02IA096,05/20/2002,Cocolalla,ID,48.078611,-116.630278,Incident,K-600 (HH-43B),0,0,0,1
LAX02LA167,05/20/2002,SCOTTSDALE,AZ,33.622778,-111.910278,Non-Fatal,172S,0,0,0,1
FTW02LA158,05/20/2002,Hughes,AR,35.066111,-90.582223,Non-Fatal,402,0,0,0,1
FTW02LA157,05/20/2002,Newellton,LA,32.095833,-91.373889,Non-Fatal,T-Bird,0,0,0,2
FTW02LA154,05/20/2002,Bethany,OK,35.534166,-97.646944,Non-Fatal,550,0,0,1,5
FTW02FA155,05/20/2002,Stephenville,TX,32.215278,-98.1775,Fatal(2),BE-35,2,0,0,0
NYC02FA098,05/19/2002,King George,VA,38.252222,-77.091944,Fatal(3),23,3,0,0,0
LAX02LA169,05/19/2002,STOCKTON,CA,37.883333,-121.45,Non-Fatal,F-28C,0,1,0,0
IAD02FA052,05/19/2002,SWANTON,MD,39.436389,-79.115833,Fatal(1),S-2R,1,0,0,0
CHI02LA137,05/19/2002,Angola,IN,41.663333,-85.068056,Non-Fatal,PA-28-236,0,0,2,1
CHI02LA136,05/19/2002,Lake in Hills,IL,42.206667,-88.322778,Non-Fatal,T210N,0,0,1,3
FTW02LA165,05/18/2002,Palestine,TX,31.779723,-95.706389,Non-Fatal,PA-46-350P,0,0,0,3
DEN02LA044,05/18/2002,Salem,UT,40.019445,-111.614167,Non-Fatal,206L-1,0,1,2,0
ANC02LA041,05/18/2002,SKWENTNA,AK,61.833333,-150.633333,Non-Fatal,180,0,0,0,2
FTW02LA152,05/17/2002,Hathaway,LA,30.410556,-92.634444,Non-Fatal,G-164A,0,0,0,1
DEN02FA043,05/17/2002,Casper,WY,42.985555,-106.748611,Fatal(1),170A,1,0,0,0
ATL02FA101,05/17/2002,Olar,SC,33.219723,-81.216111,Fatal(2),LL-8-E,2,0,0,0
SEA02LA082,05/16/2002,Gaston,OR,45.415833,-123.136666,Non-Fatal,BC12-D,0,0,1,0
SEA02FA083,05/16/2002,Boise,ID,43.560278,-116.226945,Non-Fatal,G-44,0,2,0,0
LAX02LA165,05/16/2002,SAN DIEGO,CA,32.815556,-117.143611,Non-Fatal,182Q,0,0,0,1
LAX02FA166,05/16/2002,New River,AZ,33.961111,-112.012778,Fatal(2),TB-21,2,0,0,0
IAD02LA051,05/16/2002,Port Columbus,OH,39.916667,-82.833333,Non-Fatal,PA-28-151,0,0,0,2
FTW02LA153,05/16/2002,Godley,TX,32.354167,-97.062778,Non-Fatal,150M,0,0,0,1
ATL02LA100,05/16/2002,Hattiesburg,MS,31.2525,-89.255,Fatal(2),Lancair Super ES,2,0,0,0
ANC02TA036,05/16/2002,HOLY CROSS,AK,62.133333,-159.3,Non-Fatal,PA-18,0,0,0,2
ANC02TA035,05/16/2002,CANTWELL,AK,63.27,-149.765556,Non-Fatal,R-44,0,0,0,3
ANC02LA034,05/16/2002,North Pole,AK,64.759167,-147.387777,Non-Fatal,170B,0,0,0,1
MIA02LA120,05/15/2002,Valdosta,GA,30.7825,-83.276667,Non-Fatal,152,0,0,0,1
FTW02LA151,05/15/2002,Jonesboro,AR,35.831945,-90.646111,Fatal(1),RV-4,1,1,0,0
ATL02LA099,05/15/2002,Merritt Island,FL,28.347222,-80.686944,Fatal(1),CA 7SL,1,0,0,0
LAX02LA161,05/13/2002,Phoenix,AZ,33.629167,-111.907778,Non-Fatal,269C,0,0,1,1
LAX02FA163,05/13/2002,GROVELAND,CA,37.839166,-119.858056,Fatal(2),T210M,2,0,0,0
LAX02FA162,05/13/2002,Livermore,CA,37.521111,-121.7,Non-Fatal,152,0,0,2,0
ATL02LA098,05/13/2002,Tuscaloosa,AL,33.223056,-86.616389,Non-Fatal,108-3,0,0,0,4
ATL02LA097,05/13/2002,Gainesville,GA,34.276945,-83.833056,Non-Fatal,350B,0,0,0,2
ANC02LA033,05/13/2002,Yakutat,AK,59.248055,-138.503611,Non-Fatal,7GCBC,0,0,0,2
SEA02LA081,05/12/2002,Harrison,ID,47.454444,-116.791389,Non-Fatal,Coot A,0,0,1,0
LAX02LA160,05/12/2002,Santa Ynez,CA,34.606944,-123.075556,Non-Fatal,RV4,0,0,0,2
FTW02LA150,05/12/2002,Lubbock,TX,33.485555,-101.8125,Non-Fatal,Challenger II,0,1,0,0
ANC02LA032,05/12/2002,Anchorage,AK,61.186944,-149.965278,Non-Fatal,170B,0,0,0,4
SEA02LA079,05/11/2002,South Prairie,WA,47.152222,-122.093889,Non-Fatal,AA-1B,0,0,0,1
LAX02LA159,05/11/2002,San Diego,CA,32.572223,-116.980278,Non-Fatal,170B,0,0,0,2
LAX02LA158,05/11/2002,Reno,NV,39.667223,-119.875556,Non-Fatal,PA-22-135,0,0,0,1
LAX02LA156,05/11/2002,Borrego Springs,CA,33.258889,-116.321111,Non-Fatal,Pitts S-1C,0,0,0,1
LAX02FA157,05/11/2002,El Cajon,CA,32.8,-116.95,Non-Fatal,415C,0,1,0,0
FTW02LA146,05/11/2002,Port Allen,LA,30.788611,-91.427778,Non-Fatal,Firefly 7B-15,0,1,0,1
FTW02LA143,05/11/2002,Rosenberg,TX,29.524445,-95.775278,Non-Fatal,206B,0,4,1,0
DEN02LA042,05/11/2002,Monument Valley,UT,37.015278,-110.201389,Non-Fatal,PA-28-140B,0,0,0,2
CHI02LA128,05/11/2002,Chicago,IL,41.785833,-87.752222,Non-Fatal,757-33N,0,0,0,92
IAD02LA050,05/10/2002,NORWOOD,MA,42.190555,-71.177223,Non-Fatal,172,0,0,1,0
IAD02LA049,05/10/2002,Westhampton Bch,NY,40.843611,-72.631667,Non-Fatal,210,0,1,1,0
CHI02LA135,05/10/2002,Minneapolis,MN,45.061944,-93.353889,Non-Fatal,M20F,0,0,0,2
CHI02LA126,05/10/2002,Sandwich,IL,41.638333,-88.644444,Non-Fatal,PA 28-181,0,0,0,2
ATL02LA096,05/10/2002,Livingston,GA,36.412222,-85.311389,Non-Fatal,172,0,0,1,1
ATL02LA095,05/10/2002,Deland,FL,29.066667,-81.284444,Non-Fatal,MD-600N,0,0,0,3
ANC02LA031,05/10/2002,Fairbanks,AK,64.813611,-147.859722,Non-Fatal,172,0,0,0,1
LAX02LA155,05/09/2002,Elko,NV,40.852222,-115.818056,Fatal(1),Skyraider 1,1,0,0,0
FTW02LA142,05/09/2002,Albuquerque,NM,35.040277,-106.609167,Non-Fatal,602P,0,0,0,4
NYC02LA096,05/08/2002,Cleveland,OH,41.518056,-81.683333,Non-Fatal,400,0,0,0,2
NYC02LA095,05/08/2002,Forest,VA,37.271667,-79.335833,Non-Fatal,152M,0,1,0,0
NYC02IA097,05/08/2002,Covington,KY,39.046111,-84.662222,Incident,CL600-2B19,0,0,0,18
LAX02LA154,05/08/2002,Sacramento,CA,38.5125,-121.493611,Non-Fatal,152,0,0,0,2
LAX02LA153,05/08/2002,Green Valley,AZ,31.843611,-110.976667,Non-Fatal,172M,0,0,1,1
LAX02LA152,05/07/2002,Boulder City,NV,35.9475,-114.861111,Non-Fatal,182P,0,0,0,5
LAX02LA151,05/06/2002,Flagstaff,AZ,35.138333,-111.671111,Non-Fatal,T210N,0,1,0,0
NYC02LA093,05/05/2002,Andover,NJ,41.008611,-74.738055,Non-Fatal,D-260,0,0,0,1
NYC02LA092,05/05/2002,Saratoga Spring,NY,43.051111,-73.861111,Non-Fatal,L-13,0,0,0,2
MIA02LA093,05/05/2002,Perry,GA,32.51,-83.766667,Fatal(1),HA-200-Saeta,1,0,0,0
LAX02LA149,05/05/2002,Lompoc,CA,34.665,-120.466667,Non-Fatal,RAF 2000 GTX-SE,0,0,0,2
IAD02LA048,05/05/2002,Fairfield,PA,39.756944,-77.351111,Non-Fatal,G103,0,0,0,1
NYC02LA094,05/04/2002,Middleville,NY,43.1625,-74.950833,Non-Fatal,PA-18-150,0,0,1,1
LAX02LA145,05/04/2002,Reno,NV,39.6675,-119.875556,Non-Fatal,M-4-210C,0,0,0,1
FTW02LA139,05/04/2002,Georgetown,TX,30.678889,-97.679445,Non-Fatal,A75SN1,0,0,2,0
CHI02LA125,05/03/2002,Redfield,SD,44.860833,-98.529445,Non-Fatal,172,0,0,0,1
CHI02FA120,05/03/2002,Sheboygan,WI,43.769445,-87.851389,Fatal(1),182S,1,0,0,0
IAD02IA046,05/02/2002,ATLANTIC CITY,NJ,39.4575,-74.577223,Incident,DO-328-300,0,0,0,36
FTW02LA137,05/02/2002,Tuckerman,AR,35.726945,-91.242777,Non-Fatal,182G,0,1,1,0
FTW02LA136,05/02/2002,Leakey,TX,29.745277,-99.750833,Non-Fatal,560,0,0,0,6
FTW02LA135,05/02/2002,Santa Teresa,NM,31.881111,-106.704722,Non-Fatal,PA-28-180,0,0,2,0
NYC02LA101,05/01/2002,Teterboro,NJ,40.85,-74.060833,Non-Fatal,182Q,0,0,0,1
NYC02LA091,05/01/2002,Moneta,VA,37.107778,-79.593055,Non-Fatal,182A,0,0,0,1
NYC02LA090,05/01/2002,Blairstown,NJ,40.974167,-74.999722,Non-Fatal,47J-2A,0,0,0,2
LAX02LA147,05/01/2002,Kingman,AZ,35.265833,-113.941111,Non-Fatal,AT-802A,0,0,0,1
LAX02LA146,05/01/2002,Pacific Ocean,PO,-24.3,174.333333,Non-Fatal,747-422,0,1,6,283
IAD02FA047,05/01/2002,Baltimore,MD,39.175278,-76.668334,Non-Fatal,400A,0,0,0,6
CHI04LA124,05/01/2002,Lansing,IL,41.535,-87.529445,Non-Fatal,58,0,0,0,2
MIA02LA092,04/30/2002,Headland,AL,31.364722,-85.309444,Non-Fatal,LA-4-200,0,0,0,2
FTW02LA134,04/30/2002,Hooker,OK,36.856944,-101.226945,Fatal(1),Tierra II,1,0,0,0
CHI02LA117,04/30/2002,Lee's Summit,MO,38.966389,-94.375,Non-Fatal,411,0,1,0,0
MIA02LA090,04/29/2002,Myakka City,FL,27.333333,-88.231667,Non-Fatal,A188B,0,1,0,0
FTW02LA138,04/29/2002,Alsatia,LA,32.983889,-91.205833,Non-Fatal,280FX,0,0,0,2
FTW02LA133,04/29/2002,Owasso,OK,36.266667,-95.783333,Non-Fatal,PA-28-140,0,1,1,0
FTW02LA132,04/29/2002,Gillett,AR,34.062778,-91.330556,Non-Fatal,G-164B,0,0,0,1
ATL02LA090,04/29/2002,Locust Grove,GA,33.346389,-84.108611,Non-Fatal,177,0,0,0,3
SEA02LA077,04/28/2002,New Plymouth,ID,43.948889,-116.871111,Non-Fatal,177B,0,0,0,2
SEA02LA076,04/28/2002,Richland,WA,46.309444,-119.306944,Non-Fatal,RS-15,0,1,0,0
MIA02LA091,04/28/2002,Daytona Beach,FL,29.078056,-81.044444,Non-Fatal,172S,0,0,0,3
DEN02LA041,04/28/2002,Greeley,CO,40.428334,-104.635,Non-Fatal,A185E,0,0,0,2
DEN02LA040,04/28/2002,Kersey,CO,40.351667,-104.468334,Non-Fatal,TR182,0,0,0,3
LAX02FA148,04/27/2002,OAK SHORES,CA,35.790833,-120.993611,Fatal(3),C23,3,1,0,0
FTW02FA130,04/27/2002,Alpine,UT,40.449722,-111.855278,Fatal(2),PA-34-200T,2,0,0,0
ATL02LA092,04/27/2002,Estero Bay,FL,26.466667,-81.983333,Fatal(1),Buccaneer 2,1,0,0,0
ATL02FA091,04/27/2002,Warsaw,NC,35.047222,-78.14,Fatal(2),BE-35,2,0,0,0
LAX02FA144,04/26/2002,Fullerton,CA,33.878889,-117.894166,Non-Fatal,177B,0,0,2,1
FTW02LA131,04/26/2002,Albuquerque,NM,35.040277,-106.609167,Non-Fatal,210,0,0,0,3
DEN02GA039,04/26/2002,USAF Academy,CO,38.984444,-104.84,Fatal(1),PA-18-150,1,0,0,0
ATL02LA094,04/26/2002,La Belle,FL,26.744166,-81.433056,Non-Fatal,47G-5A,0,0,0,1
ATL02LA093,04/26/2002,Enterprise,AL,31.299722,-85.899722,Non-Fatal,150B,0,0,0,1
MIA02LA089,04/25/2002,Tampa,FL,28.008889,-82.349444,Non-Fatal,421C,0,0,0,1
LAX02LA143,04/25/2002,Olivehurst,CA,39.100278,-121.500833,Non-Fatal,G-164C,0,0,0,1
NYC02FA089,04/24/2002,Parish,NY,43.364444,-76.0375,Fatal(2),SR-22,2,0,0,0
LAX02LA142,04/23/2002,LANCASTER,CA,34.741111,-118.218889,Non-Fatal,340A,0,0,0,1
IAD02LA044,04/23/2002,Louisville,KY,38.227778,-85.663611,Non-Fatal,PA-32-260,0,0,1,0
FTW02LA127,04/23/2002,Bogalusa,LA,30.813611,-89.864444,Non-Fatal,PA-32R-301T,0,0,0,2
CHI02FA112,04/23/2002,Moscow,KS,37.287222,-101.238333,Fatal(1),601P,1,0,0,0
SEA02LA073,04/22/2002,Goshen,OR,44.016667,-123.021667,Non-Fatal,UH-12E,0,0,0,3
SEA02LA072,04/21/2002,Creswell,OR,43.916667,-123.011111,Fatal(1)," Taylor ""Coot"" ",1,0,0,0
MIA02LA088,04/21/2002,Canton,MS,32.438611,-90.103056,Non-Fatal,180,0,0,0,2
MIA02LA087,04/21/2002,Ehrhardt,SC,33.005556,-81.048333,Non-Fatal,172H,0,0,0,3
LAX02LA141,04/21/2002,Prescott,AZ,34.6575,-112.421667,Non-Fatal,PA24-250,0,0,0,2
SEA02LA074,04/20/2002,Helena,MT,46.606944,-11.982778,Non-Fatal,108-2,0,0,0,3
NYC02LA086,04/20/2002,Islip,NY,40.796111,-73.096389,Non-Fatal,R-22,0,1,0,1
IAD02LA045,04/20/2002,Linden,NJ,40.617223,-74.244444,Non-Fatal,P210N,0,0,0,3
NYC02LA087,04/19/2002,Smithville,OH,40.874723,-81.888055,Non-Fatal,150H,0,0,0,1
MIA02LA086,04/19/2002,Troy,AL,31.860278,-86.011944,Non-Fatal,AIRCAM,0,1,0,0
LAX02LA140,04/19/2002,Sedona,AZ,34.848611,-111.788333,Non-Fatal,T206H,0,0,0,4
CHI02LA109,04/19/2002,Valparaiso,IN,41.453889,-87.006944,Non-Fatal,PA-32RT-300T,0,2,0,0
MIA02LA085,04/18/2002,Pembroke Pines,FL,26.001389,-80.240277,Fatal(1),Cruiser TR-4,1,0,0,0
FTW02LA125,04/18/2002,Claremore,OK,36.294444,-95.480278,Fatal(1),Skybolt,1,0,0,0
CHI02LA111,04/18/2002,Springfield,MO,37.486389,-93.456111,Non-Fatal,757-200,0,3,12,111
NYC02LA084,04/17/2002,Clifford,PA,41.616667,-75.583333,Non-Fatal,PA-12,0,2,0,0
ATL02LA087,04/17/2002,Bessemer,AL,33.312778,-86.926111,Non-Fatal,BD-5B,0,0,0,1
FTW02LA123,04/16/2002,Cleveland,TX,30.362778,-95.010556,Non-Fatal,Velocity,0,0,0,1
MIA02FA084,04/15/2002,Carolina,PR,18.393889,-65.983056,Fatal(2),MU-2B-35,2,0,2,0
LAX02LA138,04/15/2002,Reno,NV,39.483333,-119.766667,Non-Fatal,A319-114,0,1,0,67
ATL02LA085,04/15/2002,Gainesville,FL,29.69,-82.271945,Non-Fatal,S1C,0,0,1,0
ATL02LA082,04/15/2002,Conway,SC,33.828611,-79.122223,Non-Fatal,PA-18,0,0,0,1
LAX02LA137,04/14/2002,Scottsdale,AZ,33.626945,-111.910556,Non-Fatal,269C,0,0,0,2
LAX02LA136,04/14/2002,Lake Los Angele,CA,34.629445,-118.084444,Non-Fatal,172,0,0,2,0
ATL02TA083,04/14/2002,Tampa,FL,27.85,-82.525,Non-Fatal,OH-6A,0,1,1,0
ATL02LA086,04/14/2002,Carrollton,GA,33.633056,-85.153333,Non-Fatal,J-3,0,0,0,1
ATL02LA084,04/14/2002,Chatsworth,GA,34.75,-84.75,Non-Fatal,150D,0,0,0,1
ANC02LA030,04/14/2002,SITKA,AK,57.233333,-135.35,Non-Fatal,15AC,0,0,0,1
NYC02LA083,04/13/2002,New York,NY,40.7575,-74.015,Non-Fatal,206-L3,0,0,0,1
FTW02LA121,04/13/2002,Conway,AR,35.054722,-92.353889,Non-Fatal,182A,0,1,0,4
NYC02FA082,04/12/2002,Gardiner,NY,41.748611,-74.177223,Fatal(2),PA-28-181,2,0,0,0
IAD02FA043,04/12/2002,OXFORD,CT,41.466667,-70.118611,Fatal(1),PA-34-200T,1,0,0,0
FTW02LA124,04/12/2002,Longview,TX,32.383889,-94.711389,Non-Fatal,172R,0,0,0,1
FTW02FA118,04/12/2002,Amarillo,TX,35.298889,-101.746111,Fatal(2),T182,2,0,0,0
ATL02LA081,04/12/2002,Smithfield,NC,35.541111,-78.390277,Non-Fatal,172,0,1,3,0
SEA02TA067,04/11/2002,Richland,WA,46.416667,-119.584166,Non-Fatal,369D,0,0,0,4
LAX02FA134,04/11/2002,Willows,CA,39.535555,-122.318889,Fatal(2),G35,2,0,0,0
IAD02LA042,04/11/2002,New Smithville,PA,40.508333,-75.673611,Non-Fatal,PW-5,0,0,0,1
FTW02LA117,04/11/2002,Walnut Hill,TX,32.846944,-96.851667,Non-Fatal,206B,0,0,1,3
ATL02LA078,04/11/2002,Pahokee,FL,26.785,-80.693333,Non-Fatal,PA-18,0,0,0,2
ANC02FA029,04/11/2002,Valdez,AK,61.183333,-145.616667,Non-Fatal,AS-350-B2,0,0,0,7
LAX02LA132,04/10/2002,Gila Bend,AZ,32.960556,-112.679445,Non-Fatal,Aeros Ltd Skyranger,0,1,1,0
FTW02LA116,04/10/2002,Palestine,AR,34.999722,-90.947777,Non-Fatal,502B,0,0,0,1
FTW02LA115,04/10/2002,Angel Fire,NM,36.421945,-105.289722,Non-Fatal,172S,0,0,0,1
ANC02FA028,04/10/2002,Juneau,AK,58.358333,-134.582778,Fatal(1),E18S,1,0,0,0
MIA02TA082,04/09/2002,Altoona,FL,29.100833,-81.618889,Non-Fatal,SA319B Alouette III,0,1,0,1
CHI02LA102,04/09/2002,Council Bluffs,IA,41.265833,-95.766389,Non-Fatal,172P,0,0,1,0
SEA02LA065,04/08/2002,Rockford,WA,47.463889,-117.133333,Non-Fatal,M-18A,0,1,0,0
MIA02TA081,04/08/2002,Punta Gorda,FL,26.920278,-81.990555,Non-Fatal,OH-58C,0,0,0,2
FTW02LA147,04/08/2002,McKinney,TX,33.177778,-96.593055,Non-Fatal,172P,0,0,0,1
ATL02LA080,04/08/2002,Ocala,FL,29.171945,-82.224167,Non-Fatal,170B,0,0,0,2
ATL02IA079,04/08/2002,Jackson,AL,31.471945,-87.894722,Incident,500-S,0,0,0,1
ATL02FA077,04/08/2002,Blowing Rock,NC,36.151389,-81.615278,Fatal(1),E35,1,0,0,0
NYC02LA081,04/07/2002,Louisa,VA,38.006667,-77.968611,Non-Fatal,BE-23,0,0,0,4
CHI02LA100,04/07/2002,Hastings,MN,44.6975,-92.863889,Non-Fatal,PA-46-310P,0,0,0,4
SEA02FA063,04/06/2002,Silesia,MT,45.550833,-108.900556,Fatal(2),PA-18-150,2,0,0,0
MIA02LA080,04/06/2002,Sevierville,TN,35.858333,-83.539444,Fatal(1),Monnett Moni,1,0,0,0
LAX02LA128,04/06/2002,Woodland,CA,46,-122.233333,Non-Fatal,Magnum,0,0,0,1
LAX02FA131,04/06/2002,Three Rivers,CA,36.521945,-118.6675,Fatal(4),PA-28-180,4,0,0,0
FTW02FA113,04/06/2002,Minden,LA,32.643055,-93.298333,Fatal(2),D-45,2,0,0,0
ATL02FA076B,04/06/2002,Lakeland,FL,27.9925,-82.019723,Non-Fatal,Navion B,0,0,0,3
ATL02FA076A,04/06/2002,Lakeland,FL,27.9925,-82.019723,Non-Fatal,EA-300L,0,0,0,3
SEA02FA064,04/05/2002,Red Lodge,MT,45.1875,-109.267223,Non-Fatal,182E,0,0,0,1
LAX02LA127,04/05/2002,Saline Valley,CA,36.816667,-117.783333,Non-Fatal,180J,0,0,0,2
LAX02LA126,04/05/2002,GOODYEAR,AZ,33.426945,-112.382223,Non-Fatal,PA-28-181,0,0,0,1
DEN02TA037,04/05/2002,Casper,WY,42.908333,-106.463889,Non-Fatal,DC-3C,0,0,0,3
ATL02LA075,04/05/2002,Atlanta,GA,33.645,-84.433056,Non-Fatal,767-332ER,0,0,0,199
ATL02FA074B,04/05/2002,Lakeland,FL,27.9925,-82.019723,Fatal(1),RV6A,1,1,0,0
ATL02FA074A,04/05/2002,Lakeland,FL,27.9925,-82.019723,Fatal(1),PA-16,1,1,0,0
MIA02LA078,04/04/2002,Crystal River,FL,28.866111,-82.5575,Non-Fatal,Pelican Club PL,0,2,0,0
LAX02LA133,04/04/2002,Phoenix,AZ,33.688333,-112.083333,Non-Fatal,172S,0,0,0,2
FTW02LA111,04/04/2002,Wynne,AR,35.231667,-90.761389,Non-Fatal,G-164A,0,0,0,2
FTW02FA112,04/04/2002,Uvalde,TX,29.211111,-99.743333,Fatal(1),T-28B,1,0,0,0
DEN02LA036,04/04/2002,Leadville,CO,39.213333,-106.19,Non-Fatal,206B-III,0,0,0,2
ATL02LA073,04/04/2002,Pensacola,FL,30.398611,-87.348611,Non-Fatal,172P,0,0,0,2
LAX02LA130,04/03/2002,PALM SPRINGS,CA,33.829723,-116.506667,Non-Fatal,172S,0,0,0,1
IAD02LA041,04/03/2002,MATINICUS,ME,44.06,-69.099166,Non-Fatal,U206F,0,0,0,1
IAD02LA040,04/03/2002,Mount Holly,NJ,39.942777,-74.845555,Non-Fatal,T310R,0,1,1,0
MIA02LA077,04/02/2002,Lawrenceville,GA,33.978334,-83.9625,Non-Fatal,150L,0,1,0,0
MIA02LA076,04/02/2002,Crescent City,FL,29.502222,-81.578334,Non-Fatal,BC12-D,0,0,0,1
MIA02FA079,04/02/2002,Palm Bay,FL,27.901667,-80.749722,Fatal(1),PA-23-250,1,0,0,0
LAX02LA123,04/02/2002,Boulder City,NV,35.947222,-114.860833,Non-Fatal,152,0,0,0,2
FTW02LA110,04/02/2002,Granite Shoals,TX,30.578334,-98.340277,Non-Fatal,Thornley 2000,0,1,0,0
LAX02LA121,04/01/2002,Chandler,AZ,33.269167,-111.811111,Non-Fatal,Exec 165F,0,1,1,0
ATL02FA072,04/01/2002,Gainesville,GA,34.273056,-83.826945,Fatal(2),T-6-AT6D,2,0,0,0
SEA02LA062,03/31/2002,Buhl,ID,42.591389,-114.63,Non-Fatal,Flybaby,0,0,1,0
NYC02LA079,03/31/2002,Bennington,VT,42.891111,-73.246389,Non-Fatal,M-5-180C,0,1,0,1
MIA02FA075,03/31/2002,Charlotte,NC,35.214167,-80.943055,Non-Fatal,MD-11,0,5,11,229
ATL02LA071,03/31/2002,Naples,FL,26.154167,-81.781389,Non-Fatal,DA 20-A1,0,1,0,0
ATL02FA069,03/31/2002,Apex,NC,35.772223,-78.931667,Fatal(2),PA-34-200T,2,0,0,0
LAX02LA122,03/30/2002,Vacaville,CA,38.376667,-122.9625,Non-Fatal,PA-22-160,0,0,0,1
LAX02FA120,03/30/2002,Parker,AZ,34.150556,-114.271111,Fatal(2),J3F-65,2,0,0,0
FTW02LA108,03/30/2002,Grapeland,TX,32.936389,-97.135277,Non-Fatal,M20F,0,0,0,2
ATL02LA070,03/30/2002,Naples,FL,26.153889,-81.781111,Non-Fatal,210,0,0,0,1
LAX02LA119,03/29/2002,North Las Vegas,NV,36.211667,-115.195833,Non-Fatal,R22 Beta,0,1,1,0
FTW02FA106,03/29/2002,Nacogdoches,TX,31.666389,-94.711111,Fatal(1),D35,1,1,1,0
ANC02LA026,03/29/2002,Big Lake,AK,61.394444,-149.845555,Non-Fatal,S-1B1,0,0,0,1
SEA02LA061,03/28/2002,Friday Harbor,WA,48.525556,-123.029445,Non-Fatal,PA-22,0,0,0,1
NYC02LA078,03/28/2002,Salisbury Ctr,NY,43.279167,-74.799166,Non-Fatal,150M,0,0,0,2
LAX02TA118,03/28/2002,Chico,CA,39.795277,-121.858611,Non-Fatal,OH-58A,0,0,0,2
FTW02LA107,03/28/2002,Ferriday,LA,31.627778,-91.662778,Non-Fatal,G-164B,0,0,0,1
FTW02LA105,03/28/2002,Buena Vista,CO,38.813889,-106.120556,Non-Fatal,210-M,0,0,1,2
ATL02LA068,03/28/2002,Melbourne,FL,28.104722,-80.635555,Non-Fatal,152,0,0,0,1
ATL02LA067,03/28/2002,Hortense,GA,31.350556,-81.818056,Non-Fatal,AS315B,0,0,1,0
ANC02LA027,03/28/2002,Chickaloon,AK,61.936944,-147.168889,Non-Fatal,PA-18,0,0,0,2
NYC02LA075,03/27/2002,Mount Vernon,OH,40.328611,-82.523611,Non-Fatal,R-22,0,0,1,1
LAX02LA117,03/27/2002,Rio Linda,CA,38.675,-121.444444,Non-Fatal,A35,0,4,0,0
FTW02LA104,03/27/2002,Fort Collins,CO,40.588333,-105.034166,Non-Fatal,269A-1,0,0,0,2
FTW02LA103,03/27/2002,Belen,NM,34.645,-106.833611,Non-Fatal,152,0,0,0,1
NYC02IA076,03/26/2002,Jefferson,NY,42.477778,-74.668889,Incident,EMB-145LR,0,0,0,17
MIA02LA074,03/26/2002,Coral Springs,FL,26.378889,-80.107222,Non-Fatal,R-22,0,0,0,2
LAX02FA116,03/26/2002,Lakehead,CA,41.041111,-122.194444,Fatal(1),S-61A,1,1,0,0
ATL02LA066,03/26/2002,Hastings,FL,29.694166,-81.432778,Non-Fatal,AT-400A,0,1,0,0
SEA02LA058,03/25/2002,Fort Peck,MT,48.011111,-106.204444,Non-Fatal,PA-18-150,0,2,0,0
LAX02LA115,03/25/2002,Camarillo,CA,34.213611,-119.094166,Non-Fatal,172R,0,0,0,1
NYC02LA074,03/24/2002,Moneta,VA,37.178889,-79.616111,Non-Fatal,182C,0,0,0,1
MIA02LA071,03/24/2002,Bayou La Batre,AL,30.454722,-88.210556,Non-Fatal,C-24R,0,0,0,2
MIA02LA070,03/24/2002,Bessemer,AL,33.312778,-86.926111,Non-Fatal,269C,0,0,0,2
IAD02LA038,03/24/2002,OCEAN CITY,NJ,39.263889,-74.606667,Non-Fatal,172P,0,0,0,2
FTW02LA129,03/24/2002,Amarillo,TX,35.219167,-101.705833,Non-Fatal,F35,0,0,0,1
FTW02LA109,03/24/2002,Forrest City,AR,35.036666,90.909444,Non-Fatal,188,0,0,0,1
DEN02FA034,03/24/2002,Englewood,CO,39.493611,-104.867778,Fatal(4),340,4,0,0,0
SEA02LA057,03/23/2002,Idaho Falls,ID,43.518334,-112.07,Non-Fatal,340,0,0,0,6
MIA02LA069,03/23/2002,Pell City,AL,33.558889,-86.249444,Non-Fatal,182F,0,0,0,1
MIA02IA072,03/23/2002,Fort Laudedale,FL,26.072778,-80.152778,Incident,PA-31-325,0,0,0,1
FTW02FA099,03/23/2002,Eugene Isld 188,GM,28.752778,-91.406111,Fatal(1),206L-4,1,0,0,0
ANC02FA025,03/23/2002,MANOKOTAK,AK,58.939166,-159.253056,Fatal(1),PA-28-235,1,0,0,0
FTW02LA100,03/22/2002,Terrell,TX,32.71,-96.2675,Non-Fatal,PA-12,0,0,2,0
